transfer_id,year,date,season,transfer_window,player_name,position,age,from_club,from_league,from_country,to_club,to_league,to_country,fee_eur_m,is_free_transfer,is_loan,is_intra_league,is_intra_country
T011843,2023,2023-07-23,2023-2024,summer,Peter Diallo,RW,22,Atalanta,Serie_A,ITA,Real Madrid,La_Liga,ESP,200.0,0,0,0,0
T011844,2023,2023-08-12,2023-2024,summer,Christian Kimura,DM,22,Al-Ittihad,Saudi_Pro_League,SAU,Lazio,Serie_A,ITA,67.0,0,0,0,0
T011845,2023,2023-08-26,2023-2024,summer,George Silva,AM,30,Olympique Lyonnais,Ligue_1,FRA,Fiorentina,Serie_A,ITA,16.6,0,0,0,0
T011846,2023,2023-07-22,2023-2024,summer,Niklas Sarr,CB,20,Bayer Leverkusen,Bundesliga,GER,Inter Milan,Serie_A,ITA,8.4,0,0,0,0
T011847,2023,2023-01-16,2022-2023,winter,Erik Silva,RB,26,Borussia Dortmund,Bundesliga,GER,LAFC,MLS,USA,0.0,1,0,0,0
T011848,2023,2023-07-01,2023-2024,summer,Daniel Williams,CM,19,Olympique Lyonnais,Ligue_1,FRA,Real Sociedad,La_Liga,ESP,0.0,1,0,0,0
T011849,2023,2023-08-03,2023-2024,summer,Daichi Rivera,CB,24,PSV Eindhoven,Eredivisie,NED,Al-Hilal,Saudi_Pro_League,SAU,20.0,0,1,0,0
T011850,2023,2023-08-11,2023-2024,summer,Jakob Wolf,CM,29,Roma,Serie_A,ITA,Ajax,Eredivisie,NED,32.0,0,0,0,0
T011851,2023,2023-08-05,2023-2024,summer,Diego Traore,RW,20,Eintracht Frankfurt,Bundesliga,GER,Chelsea,Premier_League,ENG,63.6,0,0,0,0
T011852,2023,2023-07-01,2023-2024,summer,Harry Smith,AM,33,Borussia Dortmund,Bundesliga,GER,Real Betis,La_Liga,ESP,32.3,0,0,0,0
T011853,2023,2023-07-18,2023-2024,summer,Thomas Weber,RB,30,Benfica,Liga_Portugal,POR,Sporting CP,Liga_Portugal,POR,1.2,0,0,1,1
T011854,2023,2023-07-12,2023-2024,summer,Hwang Traore,FW,27,Wolfsburg,Bundesliga,GER,Manchester United,Premier_League,ENG,34.0,0,0,0,0
T011855,2023,2023-07-01,2023-2024,summer,Bakary Andersson,DM,29,Arsenal,Premier_League,ENG,Atletico Madrid,La_Liga,ESP,21.5,0,0,0,0
T011856,2023,2023-07-01,2023-2024,summer,Min-jae Fischer,AM,26,RB Leipzig,Bundesliga,GER,Porto,Liga_Portugal,POR,0.8,0,0,0,0
T011857,2023,2023-07-18,2023-2024,summer,Daniel Park,RB,25,Al-Nassr,Saudi_Pro_League,SAU,Liverpool,Premier_League,ENG,20.0,0,1,0,0
T011858,2023,2023-08-25,2023-2024,summer,Patrick Kim,CM,25,Sporting CP,Liga_Portugal,POR,Olympique Lyonnais,Ligue_1,FRA,12.3,0,0,0,0
T011859,2023,2023-07-24,2023-2024,summer,Felix Camavinga,CB,25,Valencia,La_Liga,ESP,Atalanta,Serie_A,ITA,0.0,1,0,0,0
T011860,2023,2023-07-24,2023-2024,summer,Hiroshi Pogba,CB,20,PSV Eindhoven,Eredivisie,NED,RB Leipzig,Bundesliga,GER,0.0,1,0,0,0
T011861,2023,2023-07-03,2023-2024,summer,Cherif Mendy,RW,23,Feyenoord,Eredivisie,NED,Roma,Serie_A,ITA,9.7,0,0,0,0
T011862,2023,2023-08-01,2023-2024,summer,Tobias Suzuki,DM,26,Arsenal,Premier_League,ENG,Everton,Premier_League,ENG,6.4,0,0,1,1
T011863,2023,2023-07-04,2023-2024,summer,Amadou Nilsson,AM,29,Al-Nassr,Saudi_Pro_League,SAU,West Ham,Premier_League,ENG,0.8,0,1,0,0
T011864,2023,2023-07-19,2023-2024,summer,Hiroshi Diop,CB,24,Tottenham,Premier_League,ENG,FC Barcelona,La_Liga,ESP,7.3,0,1,0,0
T011865,2023,2023-07-08,2023-2024,summer,Takumi Smith,RB,17,Lazio,Serie_A,ITA,Ajax,Eredivisie,NED,3.9,0,1,0,0
T011866,2023,2023-01-14,2022-2023,winter,Carlos Schmidt,CM,33,Stade Rennais,Ligue_1,FRA,Feyenoord,Eredivisie,NED,16.1,0,0,0,0
T011867,2023,2023-08-10,2023-2024,summer,Ebrima Sato,GK,24,Juventus,Serie_A,ITA,Newcastle United,Premier_League,ENG,61.6,0,0,0,0
T011868,2023,2023-07-24,2023-2024,summer,Rafael Sato,FW,26,Napoli,Serie_A,ITA,Newcastle United,Premier_League,ENG,55.4,0,0,0,0
T011869,2023,2023-07-15,2023-2024,summer,Sergio Jung,GK,24,Manchester United,Premier_League,ENG,LAFC,MLS,USA,2.6,0,0,0,0
T011870,2023,2023-08-06,2023-2024,summer,Ebrima Martinez,DM,28,Paris Saint-Germain,Ligue_1,FRA,Inter Milan,Serie_A,ITA,30.4,0,0,0,0
T011871,2023,2023-01-24,2022-2023,winter,Thomas Hernandez,FW,27,Chelsea,Premier_League,ENG,Benfica,Liga_Portugal,POR,27.1,0,0,0,0
T011872,2023,2023-08-13,2023-2024,summer,Christian Costa,AM,30,Liverpool,Premier_League,ENG,Al-Nassr,Saudi_Pro_League,SAU,74.5,0,0,0,0
T011873,2023,2023-08-01,2023-2024,summer,Yuki Pogba,CB,28,Porto,Liga_Portugal,POR,Lazio,Serie_A,ITA,3.1,0,0,0,0
T011874,2023,2023-02-01,2022-2023,winter,Hiroshi Johansson,FW,24,Manchester United,Premier_League,ENG,Real Sociedad,La_Liga,ESP,2.9,0,1,0,0
T011875,2023,2023-07-12,2023-2024,summer,Karl Choi,DM,22,Wolfsburg,Bundesliga,GER,Fiorentina,Serie_A,ITA,12.6,0,0,0,0
T011876,2023,2023-02-05,2022-2023,winter,Bakary Ito,RB,24,Galatasaray,Super_Lig,TUR,Manchester City,Premier_League,ENG,200.0,0,0,0,0
T011877,2023,2023-07-13,2023-2024,summer,Amadou Park,LW,27,Ajax,Eredivisie,NED,Aston Villa,Premier_League,ENG,13.1,0,0,0,0
T011878,2023,2023-02-20,2022-2023,winter,Michael Lopez,DM,24,Everton,Premier_League,ENG,Borussia Dortmund,Bundesliga,GER,45.2,0,0,0,0
T011879,2023,2023-01-02,2022-2023,winter,Ebrima Camavinga,FW,28,Liverpool,Premier_League,ENG,Juventus,Serie_A,ITA,0.0,1,1,0,0
T011880,2023,2023-07-16,2023-2024,summer,Felix Rivera,GK,21,Lazio,Serie_A,ITA,Atalanta,Serie_A,ITA,4.1,0,0,1,1
T011881,2023,2023-07-02,2023-2024,summer,Demba Silva,LW,22,Juventus,Serie_A,ITA,Atalanta,Serie_A,ITA,16.8,0,0,1,1
T011882,2023,2023-07-21,2023-2024,summer,Demba Davies,GK,22,Porto,Liga_Portugal,POR,West Ham,Premier_League,ENG,17.5,0,0,0,0
T011883,2023,2023-07-03,2023-2024,summer,Rafael Ito,LW,23,Bayer Leverkusen,Bundesliga,GER,Atalanta,Serie_A,ITA,10.9,0,0,0,0
T011884,2023,2023-08-14,2023-2024,summer,Hee-chan Nilsson,CB,28,LAFC,MLS,USA,Wolfsburg,Bundesliga,GER,24.2,0,0,0,0
T011885,2023,2023-01-27,2022-2023,winter,Ivan Sanchez,CB,25,Athletic Bilbao,La_Liga,ESP,Arsenal,Premier_League,ENG,35.1,0,0,0,0
T011886,2023,2023-01-12,2022-2023,winter,Ritsu Sato,CB,22,Inter Miami,MLS,USA,FC Barcelona,La_Liga,ESP,200.0,0,0,0,0
T011887,2023,2023-07-26,2023-2024,summer,Liam Hernandez,CM,30,Juventus,Serie_A,ITA,Stade Rennais,Ligue_1,FRA,1.9,0,0,0,0
T011888,2023,2023-02-07,2022-2023,winter,Oscar Brown,DM,22,West Ham,Premier_League,ENG,Valencia,La_Liga,ESP,5.8,0,0,0,0
T011889,2023,2023-01-10,2022-2023,winter,Ji-sung Klein,DM,26,Aston Villa,Premier_League,ENG,Sporting CP,Liga_Portugal,POR,1.0,0,1,0,0
T011890,2023,2023-01-15,2022-2023,winter,Carlos Bauer,LW,28,Eintracht Frankfurt,Bundesliga,GER,Inter Milan,Serie_A,ITA,18.6,0,0,0,0
T011891,2023,2023-07-11,2023-2024,summer,Manuel Larsson,AM,26,Real Betis,La_Liga,ESP,Roma,Serie_A,ITA,61.8,0,0,0,0
T011892,2023,2023-07-23,2023-2024,summer,Gabriel Traore,AM,24,AS Monaco,Ligue_1,FRA,Olympique Marseille,Ligue_1,FRA,23.8,0,0,1,1
T011893,2023,2023-07-12,2023-2024,summer,Ian Smith,FW,20,Sevilla,La_Liga,ESP,Inter Milan,Serie_A,ITA,86.9,0,0,0,0
T011894,2023,2023-01-25,2022-2023,winter,Takumi Schneider,CB,26,Valencia,La_Liga,ESP,Paris Saint-Germain,Ligue_1,FRA,29.7,0,0,0,0
T011895,2023,2023-02-06,2022-2023,winter,Yuki Costa,CM,27,Aston Villa,Premier_League,ENG,Al-Hilal,Saudi_Pro_League,SAU,52.7,0,0,0,0
T011896,2023,2023-07-17,2023-2024,summer,Jakob Sato,LW,28,Athletic Bilbao,La_Liga,ESP,RB Leipzig,Bundesliga,GER,23.9,0,0,0,0
T011897,2023,2023-07-02,2023-2024,summer,Junya Schmidt,AM,31,Manchester United,Premier_League,ENG,Roma,Serie_A,ITA,5.0,0,0,0,0
T011898,2023,2023-02-09,2022-2023,winter,Fabio Schmidt,DM,25,Al-Ittihad,Saudi_Pro_League,SAU,Everton,Premier_League,ENG,1.9,0,1,0,0
T011899,2023,2023-01-22,2022-2023,winter,Patrick Larsson,CM,21,Inter Miami,MLS,USA,Real Betis,La_Liga,ESP,0.0,1,0,0,0
T011900,2023,2023-07-02,2023-2024,summer,Oscar Diallo,RB,31,Al-Nassr,Saudi_Pro_League,SAU,Chelsea,Premier_League,ENG,99.2,0,0,0,0
T011901,2023,2023-02-02,2022-2023,winter,Niklas Smith,CB,23,Newcastle United,Premier_League,ENG,Borussia Dortmund,Bundesliga,GER,80.9,0,0,0,0
T011902,2023,2023-01-03,2022-2023,winter,Patrick Johansson,AM,26,PSV Eindhoven,Eredivisie,NED,Real Sociedad,La_Liga,ESP,0.6,0,1,0,0
T011903,2023,2023-07-12,2023-2024,summer,Patrick Schmidt,FW,27,Sevilla,La_Liga,ESP,Liverpool,Premier_League,ENG,72.8,0,0,0,0
T011904,2023,2023-07-10,2023-2024,summer,Harry Yoshida,LB,26,Inter Miami,MLS,USA,Fenerbahce,Super_Lig,TUR,25.9,0,0,0,0
T011905,2023,2023-08-17,2023-2024,summer,Michael Mendy,FW,22,AS Monaco,Ligue_1,FRA,Al-Nassr,Saudi_Pro_League,SAU,1.2,0,1,0,0
T011906,2023,2023-07-01,2023-2024,summer,Francis Cisse,RW,22,Al-Hilal,Saudi_Pro_League,SAU,Valencia,La_Liga,ESP,0.0,1,0,0,0
T011907,2023,2023-08-18,2023-2024,summer,Mats Smith,CB,29,PSV Eindhoven,Eredivisie,NED,Real Betis,La_Liga,ESP,0.8,0,1,0,0
T011908,2023,2023-07-22,2023-2024,summer,Ian Park,FW,27,Borussia Dortmund,Bundesliga,GER,Stade Rennais,Ligue_1,FRA,28.9,0,0,0,0
T011909,2023,2023-07-15,2023-2024,summer,Tobias Oliveira,CM,23,Stade Rennais,Ligue_1,FRA,Tottenham,Premier_League,ENG,75.6,0,0,0,0
T011910,2023,2023-07-26,2023-2024,summer,William Williams,RB,19,Liverpool,Premier_League,ENG,Galatasaray,Super_Lig,TUR,37.9,0,0,0,0
T011911,2023,2023-07-26,2023-2024,summer,Noah Silva,CB,31,Fenerbahce,Super_Lig,TUR,Borussia Monchengladbach,Bundesliga,GER,2.9,0,0,0,0
T011912,2023,2023-07-05,2023-2024,summer,Sergio Rodriguez,AM,23,Athletic Bilbao,La_Liga,ESP,Lazio,Serie_A,ITA,4.3,0,0,0,0
T011913,2023,2023-07-22,2023-2024,summer,Liam Silva,LB,23,Manchester United,Premier_League,ENG,Al-Ittihad,Saudi_Pro_League,SAU,54.7,0,0,0,0
T011914,2023,2023-07-23,2023-2024,summer,Bakary Sarr,DM,29,Benfica,Liga_Portugal,POR,Everton,Premier_League,ENG,2.1,0,0,0,0
T011915,2023,2023-07-21,2023-2024,summer,Daichi Ito,GK,16,Newcastle United,Premier_League,ENG,Real Madrid,La_Liga,ESP,0.0,1,1,0,0
T011916,2023,2023-08-07,2023-2024,summer,Ji-sung Torres,LW,23,Real Madrid,La_Liga,ESP,Feyenoord,Eredivisie,NED,36.3,0,0,0,0
T011917,2023,2023-01-20,2022-2023,winter,Oscar Wilson,RB,27,Newcastle United,Premier_League,ENG,Juventus,Serie_A,ITA,132.0,0,0,0,0
T011918,2023,2023-01-19,2022-2023,winter,Ivan Rivera,CB,22,AC Milan,Serie_A,ITA,Napoli,Serie_A,ITA,8.2,0,0,1,1
T011919,2023,2023-07-15,2023-2024,summer,Ian Choi,CB,30,Porto,Liga_Portugal,POR,Inter Miami,MLS,USA,32.7,0,0,0,0
T011920,2023,2023-08-18,2023-2024,summer,Niklas Kim,CB,22,Chelsea,Premier_League,ENG,AC Milan,Serie_A,ITA,2.6,0,1,0,0
T011921,2023,2023-07-09,2023-2024,summer,Jorge Choi,FW,28,AS Monaco,Ligue_1,FRA,Manchester United,Premier_League,ENG,200.0,0,0,0,0
T011922,2023,2023-08-02,2023-2024,summer,Noah Costa,AM,22,Everton,Premier_League,ENG,Atalanta,Serie_A,ITA,10.8,0,0,0,0
T011923,2023,2023-07-07,2023-2024,summer,Eduardo Smith,GK,25,PSV Eindhoven,Eredivisie,NED,Chelsea,Premier_League,ENG,17.3,0,0,0,0
T011924,2023,2023-08-05,2023-2024,summer,Junya Taylor,CB,28,Inter Milan,Serie_A,ITA,Inter Miami,MLS,USA,56.1,0,0,0,0
T011925,2023,2023-07-09,2023-2024,summer,Zane Suzuki,FW,20,LAFC,MLS,USA,Ajax,Eredivisie,NED,0.3,0,1,0,0
T011926,2023,2023-07-12,2023-2024,summer,Mats Weber,CB,26,Benfica,Liga_Portugal,POR,Paris Saint-Germain,Ligue_1,FRA,0.0,1,0,0,0
T011927,2023,2023-07-07,2023-2024,summer,Ingo Torres,AM,29,Newcastle United,Premier_League,ENG,Feyenoord,Eredivisie,NED,0.0,1,0,0,0
T011928,2023,2023-01-24,2022-2023,winter,Daichi Nilsson,GK,23,Al-Hilal,Saudi_Pro_League,SAU,Feyenoord,Eredivisie,NED,18.8,0,0,0,0
T011929,2023,2023-07-10,2023-2024,summer,Kevin Silva,RW,33,Athletic Bilbao,La_Liga,ESP,Atalanta,Serie_A,ITA,0.0,1,1,0,0
T011930,2023,2023-01-01,2022-2023,winter,Charlie Lee,CM,22,Benfica,Liga_Portugal,POR,Sporting CP,Liga_Portugal,POR,13.2,0,0,1,1
T011931,2023,2023-07-10,2023-2024,summer,Ryan Sato,LB,23,Inter Miami,MLS,USA,Real Sociedad,La_Liga,ESP,13.6,0,0,0,0
T011932,2023,2023-08-10,2023-2024,summer,Ebrima Schmidt,AM,29,Olympique Marseille,Ligue_1,FRA,Fiorentina,Serie_A,ITA,42.9,0,0,0,0
T011933,2023,2023-08-14,2023-2024,summer,Thomas Pogba,DM,19,RB Leipzig,Bundesliga,GER,Juventus,Serie_A,ITA,8.7,0,0,0,0
T011934,2023,2023-01-05,2022-2023,winter,Leon Fischer,CB,26,Lazio,Serie_A,ITA,Tottenham,Premier_League,ENG,37.6,0,0,0,0
T011935,2023,2023-08-25,2023-2024,summer,Zane Sarr,CB,16,AC Milan,Serie_A,ITA,RB Leipzig,Bundesliga,GER,6.1,0,1,0,0
T011936,2023,2023-01-04,2022-2023,winter,Hans Costa,DM,23,Inter Milan,Serie_A,ITA,Newcastle United,Premier_League,ENG,9.7,0,0,0,0
T011937,2023,2023-08-24,2023-2024,summer,Harry Torres,CM,20,Galatasaray,Super_Lig,TUR,Fenerbahce,Super_Lig,TUR,11.8,0,0,1,1
T011938,2023,2023-07-17,2023-2024,summer,Ebrima Rivera,CM,26,Porto,Liga_Portugal,POR,Al-Ittihad,Saudi_Pro_League,SAU,120.8,0,0,0,0
T011939,2023,2023-08-26,2023-2024,summer,Min-jae Müller,CB,31,AS Monaco,Ligue_1,FRA,Napoli,Serie_A,ITA,43.6,0,0,0,0
T011940,2023,2023-07-01,2023-2024,summer,Niklas Klein,GK,23,Galatasaray,Super_Lig,TUR,PSV Eindhoven,Eredivisie,NED,5.0,0,1,0,0
T011941,2023,2023-07-23,2023-2024,summer,Xander Wilson,GK,25,Sporting CP,Liga_Portugal,POR,Al-Nassr,Saudi_Pro_League,SAU,5.8,0,1,0,0
T011942,2023,2023-08-11,2023-2024,summer,Hiroshi Larsson,RW,19,West Ham,Premier_League,ENG,Arsenal,Premier_League,ENG,6.1,0,1,1,1
T011943,2023,2023-08-18,2023-2024,summer,Manuel Eriksson,RW,26,Al-Ittihad,Saudi_Pro_League,SAU,Fenerbahce,Super_Lig,TUR,48.5,0,0,0,0
T011944,2023,2023-08-08,2023-2024,summer,Wataru Gonzalez,CB,23,Eintracht Frankfurt,Bundesliga,GER,Everton,Premier_League,ENG,9.2,0,0,0,0
T011945,2023,2023-07-22,2023-2024,summer,Gunther Hernandez,DM,27,Atletico Madrid,La_Liga,ESP,Bayern Munich,Bundesliga,GER,9.1,0,1,0,0
T011946,2023,2023-01-11,2022-2023,winter,George Kimura,DM,21,Benfica,Liga_Portugal,POR,Al-Ittihad,Saudi_Pro_League,SAU,200.0,0,0,0,0
T011947,2023,2023-07-21,2023-2024,summer,Jakob Toure,CB,32,Inter Miami,MLS,USA,Ajax,Eredivisie,NED,0.0,1,0,0,0
T011948,2023,2023-08-25,2023-2024,summer,Manuel Toure,CM,24,Al-Ittihad,Saudi_Pro_League,SAU,Lille,Ligue_1,FRA,19.5,0,0,0,0
T011949,2023,2023-07-06,2023-2024,summer,Peter Fischer,RB,28,Al-Ittihad,Saudi_Pro_League,SAU,Al-Nassr,Saudi_Pro_League,SAU,20.0,0,1,1,1
T011950,2023,2023-07-02,2023-2024,summer,Karl Santos,AM,20,Borussia Dortmund,Bundesliga,GER,Ajax,Eredivisie,NED,5.0,0,0,0,0
T011951,2023,2023-07-21,2023-2024,summer,David Hoffmann,AM,32,Atalanta,Serie_A,ITA,FC Barcelona,La_Liga,ESP,20.0,0,1,0,0
T011952,2023,2023-07-17,2023-2024,summer,Stefan Lee,CB,22,Ajax,Eredivisie,NED,West Ham,Premier_League,ENG,5.6,0,0,0,0
T011953,2023,2023-07-21,2023-2024,summer,Samuel Sato,CB,30,Al-Hilal,Saudi_Pro_League,SAU,Everton,Premier_League,ENG,9.1,0,0,0,0
T011954,2023,2023-01-13,2022-2023,winter,Manuel Gonzalez,DM,21,Al-Ittihad,Saudi_Pro_League,SAU,Tottenham,Premier_League,ENG,57.1,0,0,0,0
T011955,2023,2023-07-10,2023-2024,summer,Carlos Kim,GK,26,Aston Villa,Premier_League,ENG,Sevilla,La_Liga,ESP,86.6,0,0,0,0
T011956,2023,2023-01-09,2022-2023,winter,Harry Tanaka,RB,27,Arsenal,Premier_League,ENG,Napoli,Serie_A,ITA,0.0,1,1,0,0
T011957,2023,2023-07-18,2023-2024,summer,Thomas Klein,DM,29,Borussia Dortmund,Bundesliga,GER,Olympique Lyonnais,Ligue_1,FRA,2.4,0,0,0,0
T011958,2023,2023-07-10,2023-2024,summer,Gabriel Rodriguez,LB,30,Olympique Lyonnais,Ligue_1,FRA,Inter Milan,Serie_A,ITA,6.2,0,0,0,0
T011959,2023,2023-07-11,2023-2024,summer,Peter Jung,CB,29,FC Barcelona,La_Liga,ESP,AS Monaco,Ligue_1,FRA,1.2,0,0,0,0
T011960,2023,2023-01-22,2022-2023,winter,Famara Wilson,GK,22,Eintracht Frankfurt,Bundesliga,GER,Roma,Serie_A,ITA,40.8,0,0,0,0
T011961,2023,2023-08-07,2023-2024,summer,Michael Pereira,RB,25,Aston Villa,Premier_League,ENG,Stade Rennais,Ligue_1,FRA,26.4,0,0,0,0
T011962,2023,2023-07-06,2023-2024,summer,Eduardo Hernandez,LB,25,Wolfsburg,Bundesliga,GER,Liverpool,Premier_League,ENG,0.0,1,0,0,0
T011963,2023,2023-07-20,2023-2024,summer,Carlos Torres,AM,21,Feyenoord,Eredivisie,NED,Bayer Leverkusen,Bundesliga,GER,3.8,0,1,0,0
T011964,2023,2023-01-04,2022-2023,winter,James Choi,CB,21,Everton,Premier_League,ENG,Manchester United,Premier_League,ENG,20.0,0,1,1,1
T011965,2023,2023-08-09,2023-2024,summer,Carlos Bauer,CM,25,Aston Villa,Premier_League,ENG,Borussia Monchengladbach,Bundesliga,GER,5.9,0,0,0,0
T011966,2023,2023-07-03,2023-2024,summer,Carlos Lee,LB,28,Feyenoord,Eredivisie,NED,Borussia Monchengladbach,Bundesliga,GER,6.8,0,0,0,0
T011967,2023,2023-07-06,2023-2024,summer,Yusuf Garcia,LB,25,AC Milan,Serie_A,ITA,AS Monaco,Ligue_1,FRA,12.6,0,0,0,0
T011968,2023,2023-07-08,2023-2024,summer,Gunther Torres,DM,22,Napoli,Serie_A,ITA,Ajax,Eredivisie,NED,66.6,0,0,0,0
T011969,2023,2023-08-16,2023-2024,summer,Ingo Brown,CM,25,Real Sociedad,La_Liga,ESP,LAFC,MLS,USA,0.5,0,1,0,0
T011970,2023,2023-08-16,2023-2024,summer,Pablo Johansson,RB,25,Aston Villa,Premier_League,ENG,West Ham,Premier_League,ENG,3.1,0,1,1,1
T011971,2023,2023-01-12,2022-2023,winter,Daichi Fischer,GK,19,Benfica,Liga_Portugal,POR,Ajax,Eredivisie,NED,19.5,0,0,0,0
T011972,2023,2023-08-19,2023-2024,summer,Carlos Weber,CB,34,Newcastle United,Premier_League,ENG,Roma,Serie_A,ITA,34.0,0,0,0,0
T011973,2023,2023-08-26,2023-2024,summer,Ebrima Nilsson,RB,23,Real Betis,La_Liga,ESP,Athletic Bilbao,La_Liga,ESP,0.0,1,0,1,1
T011974,2023,2023-01-12,2022-2023,winter,Yusuf Taylor,CM,23,Newcastle United,Premier_League,ENG,Real Betis,La_Liga,ESP,0.8,0,1,0,0
T011975,2023,2023-08-08,2023-2024,summer,Eduardo Yoshida,FW,27,Eintracht Frankfurt,Bundesliga,GER,FC Barcelona,La_Liga,ESP,2.6,0,1,0,0
T011976,2023,2023-01-03,2022-2023,winter,George Yoshida,CB,27,Manchester City,Premier_League,ENG,Chelsea,Premier_League,ENG,9.1,0,0,1,1
T011977,2023,2023-07-01,2023-2024,summer,Daichi Wolf,CM,21,Fiorentina,Serie_A,ITA,Tottenham,Premier_League,ENG,200.0,0,0,0,0
T011978,2023,2023-08-16,2023-2024,summer,Adam Jung,LB,23,Napoli,Serie_A,ITA,AC Milan,Serie_A,ITA,0.3,0,1,1,1
T011979,2023,2023-01-03,2022-2023,winter,Junya Wilson,LW,19,Bayer Leverkusen,Bundesliga,GER,Paris Saint-Germain,Ligue_1,FRA,2.3,0,1,0,0
T011980,2023,2023-07-01,2023-2024,summer,Hwang Rodriguez,RB,16,Real Betis,La_Liga,ESP,Manchester United,Premier_League,ENG,0.0,1,0,0,0
T011981,2023,2023-01-05,2022-2023,winter,Kaoru Wagner,LW,21,Olympique Marseille,Ligue_1,FRA,Valencia,La_Liga,ESP,9.6,0,0,0,0
T011982,2023,2023-07-15,2023-2024,summer,Yusuf Lee,DM,16,Fiorentina,Serie_A,ITA,Paris Saint-Germain,Ligue_1,FRA,16.8,0,1,0,0
T011983,2023,2023-08-24,2023-2024,summer,Peter Andersson,LW,22,Real Sociedad,La_Liga,ESP,FC Barcelona,La_Liga,ESP,0.0,1,0,1,1
T011984,2023,2023-07-08,2023-2024,summer,Heung-min Smith,LB,23,Galatasaray,Super_Lig,TUR,Olympique Marseille,Ligue_1,FRA,30.3,0,0,0,0
T011985,2023,2023-01-14,2022-2023,winter,Rafael Meyer,CM,23,Lille,Ligue_1,FRA,Fiorentina,Serie_A,ITA,0.9,0,1,0,0
T011986,2023,2023-01-03,2022-2023,winter,Noah Meyer,CM,30,Liverpool,Premier_League,ENG,Newcastle United,Premier_League,ENG,13.2,0,1,1,1
T011987,2023,2023-01-13,2022-2023,winter,Hee-chan Müller,GK,29,Galatasaray,Super_Lig,TUR,Everton,Premier_League,ENG,9.2,0,1,0,0
T011988,2023,2023-07-25,2023-2024,summer,Ivan Suzuki,AM,23,West Ham,Premier_League,ENG,Sevilla,La_Liga,ESP,0.0,1,0,0,0
T011989,2023,2023-08-21,2023-2024,summer,Mats Mbappe,LB,23,Juventus,Serie_A,ITA,Tottenham,Premier_League,ENG,70.6,0,0,0,0
T011990,2023,2023-07-16,2023-2024,summer,Xander Davies,DM,25,Sporting CP,Liga_Portugal,POR,Al-Ittihad,Saudi_Pro_League,SAU,16.2,0,0,0,0
T011991,2023,2023-08-19,2023-2024,summer,Quinn Rodriguez,CM,25,West Ham,Premier_League,ENG,Porto,Liga_Portugal,POR,0.0,1,0,0,0
T011992,2023,2023-08-16,2023-2024,summer,Luis Andersson,CB,23,RB Leipzig,Bundesliga,GER,Fiorentina,Serie_A,ITA,0.2,0,1,0,0
T011993,2023,2023-08-22,2023-2024,summer,Hee-chan Lopez,LW,24,Bayern Munich,Bundesliga,GER,Wolfsburg,Bundesliga,GER,33.9,0,0,1,1
T011994,2023,2023-08-12,2023-2024,summer,Mats Larsson,CM,25,Wolfsburg,Bundesliga,GER,AC Milan,Serie_A,ITA,3.9,0,0,0,0
T011995,2023,2023-01-15,2022-2023,winter,Nicolas Camavinga,DM,28,Olympique Marseille,Ligue_1,FRA,Real Sociedad,La_Liga,ESP,1.8,0,1,0,0
T011996,2023,2023-07-12,2023-2024,summer,Hee-chan Sanchez,DM,31,RB Leipzig,Bundesliga,GER,FC Barcelona,La_Liga,ESP,200.0,0,0,0,0
T011997,2023,2023-07-16,2023-2024,summer,Hiroshi Martinez,AM,20,Real Madrid,La_Liga,ESP,Sporting CP,Liga_Portugal,POR,17.8,0,0,0,0
T011998,2023,2023-08-27,2023-2024,summer,Adam Toure,CM,18,West Ham,Premier_League,ENG,Borussia Monchengladbach,Bundesliga,GER,6.4,0,0,0,0
T011999,2023,2023-08-23,2023-2024,summer,Yusuf Santos,AM,25,Athletic Bilbao,La_Liga,ESP,Ajax,Eredivisie,NED,1.4,0,0,0,0
T012000,2023,2023-01-20,2022-2023,winter,Kaoru Eriksson,CM,31,Arsenal,Premier_League,ENG,Valencia,La_Liga,ESP,68.6,0,0,0,0
T012001,2023,2023-07-01,2023-2024,summer,Andreas Tanaka,CB,26,AS Monaco,Ligue_1,FRA,Sevilla,La_Liga,ESP,27.8,0,0,0,0
T012002,2023,2023-07-14,2023-2024,summer,Karl Oliveira,AM,21,Stade Rennais,Ligue_1,FRA,Olympique Lyonnais,Ligue_1,FRA,1.8,0,1,1,1
T012003,2023,2023-07-20,2023-2024,summer,Pablo Diop,FW,25,Atletico Madrid,La_Liga,ESP,Juventus,Serie_A,ITA,5.4,0,0,0,0
T012004,2023,2023-07-05,2023-2024,summer,James Oliveira,DM,28,Valencia,La_Liga,ESP,Manchester United,Premier_League,ENG,169.4,0,0,0,0
T012005,2023,2023-07-22,2023-2024,summer,Harry Lee,CM,22,AC Milan,Serie_A,ITA,Inter Miami,MLS,USA,0.0,1,0,0,0
T012006,2023,2023-08-12,2023-2024,summer,Takumi Larsson,AM,30,Paris Saint-Germain,Ligue_1,FRA,Athletic Bilbao,La_Liga,ESP,8.6,0,0,0,0
T012007,2023,2023-01-06,2022-2023,winter,Cherif Hernandez,RB,24,Borussia Dortmund,Bundesliga,GER,Ajax,Eredivisie,NED,18.0,0,0,0,0
T012008,2023,2023-01-10,2022-2023,winter,Oscar Sato,RB,23,Eintracht Frankfurt,Bundesliga,GER,Benfica,Liga_Portugal,POR,24.6,0,0,0,0
